,Depression
6014,0
34385,0
139619,1
68142,0
5800,0
20894,0
123937,0
98595,1
99306,0
53756,1
65807,0
128627,0
23395,0
3711,0
109058,0
27270,0
34445,0
140344,0
32473,0
102956,0
74990,0
111598,0
120470,0
100204,0
112808,1
9048,0
12836,0
35115,0
95681,0
8664,0
128777,0
60877,0
106883,0
111767,0
6191,0
10666,0
22103,0
23020,1
9627,1
42477,1
40995,0
122432,0
124679,0
5716,0
113269,0
44367,0
92131,0
92980,0
114859,1
41502,0
64475,0
106907,0
82813,0
6877,0
523,0
2670,0
71683,0
44928,0
16855,0
130013,0
78328,0
5698,1
98842,0
4355,0
93447,0
125558,0
22229,0
129578,0
49461,0
92751,0
97463,0
4285,0
48548,0
61332,0
87047,1
38725,0
102758,0
129401,0
66260,0
115877,0
15698,0
90817,0
125324,0
107651,0
66968,0
123111,0
114222,0
24792,0
84073,0
118629,1
81389,1
137234,0
51514,0
81287,0
117248,1
43866,0
95507,1
55258,0
110339,0
96271,0
15073,0
77052,0
136478,0
86071,1
81568,0
72901,0
133847,0
15885,0
34546,1
99692,0
75721,0
67276,0
138108,0
328,1
25661,0
19297,0
42577,0
7340,0
132627,0
51475,0
93330,0
18042,0
3401,1
51716,0
21537,1
36388,0
99393,0
140489,0
117565,0
10692,0
136429,0
46726,0
97328,0
4873,0
94954,0
86790,0
31823,0
121916,0
114068,0
37,0
1522,0
119643,0
1337,0
27313,0
90767,0
34632,0
41857,0
134198,0
48812,0
136646,0
26128,1
136935,0
117753,0
104507,0
45277,1
70241,0
58193,1
38495,0
59569,0
2087,0
53002,0
39293,0
113362,0
5464,0
33803,0
82969,0
40275,0
68740,0
99940,0
9695,0
137521,0
62146,0
49307,0
72636,0
46697,0
77679,0
97798,0
105622,1
89240,0
80562,0
117198,0
118376,1
131597,0
31972,0
109027,0
10173,0
45803,1
20084,0
72222,0
45372,0
13269,0
76025,0
56743,0
51134,0
44927,0
10990,0
65694,0
86114,0
5585,0
85283,0
121775,0
9320,1
111201,0
75349,1
76586,0
2040,1
91788,0
75274,1
58168,0
75468,0
112185,0
131961,0
82973,0
110532,0
45355,0
94519,0
39528,0
71207,0
128966,0
96768,1
95051,0
80477,1
79390,0
129488,0
133897,0
89452,1
44167,0
77275,1
108122,0
26362,0
93254,0
1018,0
101007,0
9589,0
23350,0
127670,1
139581,1
47621,1
24846,0
138721,0
40425,0
107297,0
115625,0
18179,1
107650,0
110111,1
58260,0
122460,0
86592,0
50865,0
17575,0
129013,0
119245,0
32925,1
102973,0
98671,0
25689,0
94345,0
27379,0
58534,0
7429,0
49345,1
130719,1
34939,0
34611,0
100831,0
72055,0
59659,1
79334,0
26297,0
22980,0
26537,0
62370,0
7569,0
65616,0
132175,0
123033,0
101857,0
83829,0
14406,0
17388,0
80612,0
130401,1
121672,1
99533,0
94573,0
7650,0
18024,0
58336,0
32058,0
120972,0
118266,0
122452,0
75743,0
115494,1
137654,0
3021,0
120953,0
131090,0
52325,0
100530,1
116631,0
109521,0
62568,0
21342,0
15748,0
23372,0
3732,0
61280,0
108984,1
110940,0
21116,1
134275,0
69973,1
113861,0
77801,1
72848,0
78318,1
133278,0
99214,0
97608,0
6245,0
65884,0
136237,1
31300,0
64715,1
55203,0
112283,0
92780,0
25332,0
24368,0
12072,1
57087,0
77014,0
69319,0
85921,0
124037,0
110663,0
117683,1
137324,1
14186,1
5989,0
57517,0
119814,0
17843,0
55729,0
131860,0
65654,0
100622,1
103154,1
131716,0
96640,0
114592,0
138458,0
53901,1
8810,0
88068,0
111693,0
87656,0
106770,0
6211,1
140435,0
84664,0
98925,0
92860,0
112516,0
121546,0
7271,0
93925,0
25405,0
134848,0
42573,0
64865,1
81538,1
80683,1
23525,0
70157,0
103155,0
58965,1
120861,0
128265,0
45171,0
78928,1
70289,0
12581,0
7894,0
61200,0
131667,0
42403,0
43298,0
135056,1
140062,0
72878,0
2638,0
84731,0
106965,0
125107,0
135107,1
114388,0
52343,0
109989,0
135160,0
135102,0
44145,0
37095,0
139772,0
105879,0
58624,0
111114,1
45266,0
99471,0
111073,0
78160,1
76021,0
75884,0
57553,1
68596,0
76481,1
91977,0
17657,1
47627,0
130754,1
9972,0
82429,0
118240,0
89363,0
28023,0
118819,0
101184,0
52074,0
3570,1
23566,0
54758,0
39612,0
99585,0
89121,1
121505,0
12189,0
43597,0
1215,0
119741,1
97612,0
57999,0
27986,0
76452,0
123702,0
62973,1
122821,1
98809,1
31495,0
2754,1
85324,0
63570,0
60162,0
113500,0
34352,0
41033,0
60891,0
17585,1
16660,0
105931,0
38244,0
49453,1
72822,0
136904,1
29652,0
36494,0
97258,0
130380,0
84471,0
81032,1
74261,0
101571,0
46820,0
78133,0
59708,0
96124,0
94267,1
115602,1
105371,0
43909,0
77675,0
90246,1
61270,0
10829,0
130347,0
38900,0
106342,0
35760,0
16143,0
33978,0
117436,0
66188,0
66534,0
123271,0
129548,0
21837,0
92830,0
92270,0
27463,1
131145,0
56214,0
89570,0
15133,0
23289,0
80896,0
52664,1
77100,0
68337,0
84542,0
130634,0
125701,0
83636,1
6681,0
136706,0
33776,0
135857,0
63052,0
258,0
52824,0
43709,0
139394,0
59818,0
83871,0
131134,0
74875,0
130602,1
43442,0
3949,0
45962,0
131465,1
85165,1
107038,0
121067,0
39782,0
75741,0
25942,0
36592,0
91215,1
6738,1
64081,0
629,0
31498,0
60947,0
122448,1
115756,1
104433,0
30965,0
140203,0
133222,0
3974,0
115125,0
25375,0
106484,1
102047,0
79874,1
43667,0
106529,0
72966,0
56201,0
77273,0
74401,1
109540,0
72425,0
57524,0
18902,0
100465,1
101641,0
22085,0
65210,1
95786,0
88723,0
34395,0
86974,0
72416,0
60792,0
60719,1
8409,1
56414,0
41419,0
33507,0
121123,0
68076,0
21773,0
100567,0
89130,0
109255,0
116004,0
109123,0
113611,0
111922,1
98050,0
72284,0
30300,1
117843,0
79102,0
61889,0
26704,0
71464,0
95839,0
37372,0
44171,0
40617,0
88096,0
1096,0
96976,0
50158,0
87144,1
84751,1
904,0
23223,0
47797,0
72684,0
52172,0
114726,0
3125,0
70524,0
36799,0
48572,0
117138,0
66770,0
66866,1
13349,0
47473,0
126438,0
39058,0
115957,0
57085,0
60159,0
103588,0
49030,0
28315,0
97790,0
129652,0
25660,0
114593,0
50344,1
103512,0
18771,0
113873,0
87628,0
133550,1
16516,0
93391,0
12896,0
117345,0
28320,1
88860,0
25403,0
20330,0
106726,0
37887,0
10676,0
41831,0
94788,1
116382,0
21576,0
49968,0
30330,0
136136,0
97260,0
114426,0
140590,0
90139,0
114121,1
110403,0
6305,0
25544,1
63243,0
76718,0
47531,0
11460,0
27224,1
102696,1
27944,0
38392,0
122111,0
82360,0
109225,0
28599,0
77882,0
52502,1
28465,0
30236,0
121045,0
73222,1
105169,0
23743,0
106562,0
116742,0
139033,1
81767,0
121207,0
102571,0
78448,0
543,0
123661,0
31719,1
113721,0
36302,0
48873,0
109687,1
50150,0
122898,0
106346,0
80985,0
66737,0
24425,0
10532,0
45424,1
41468,0
118197,0
6179,0
58427,0
12291,0
130001,0
33381,0
72230,1
91089,0
107617,0
22731,0
125428,0
127066,0
25227,0
1095,0
59498,0
38570,0
96328,0
5796,0
17886,0
27962,0
23929,0
25153,0
127759,0
78774,0
10214,0
91762,0
140567,0
10143,0
1979,0
64249,0
54676,0
59613,0
107200,0
128378,0
76684,1
1892,0
60602,0
24478,0
91468,0
64095,0
105905,0
137236,0
79967,0
448,0
101955,0
116864,0
114440,0
127656,0
116337,0
10460,0
54704,0
113783,1
130997,1
125038,0
118935,1
6219,0
59772,0
30234,1
67719,0
126748,0
121482,0
23181,0
81299,0
45678,0
22700,1
138749,0
67828,0
110911,1
106669,1
22360,0
80215,0
52282,1
54900,0
78432,0
69980,0
104928,0
127360,0
98610,0
118238,0
35686,0
82080,0
21715,0
72020,0
96536,0
4450,0
79604,1
72185,0
17132,0
84007,0
99087,0
87756,1
37419,0
9360,0
109944,0
86305,0
70080,0
9920,0
93045,1
88227,1
2426,0
123626,0
85703,0
81148,0
41155,0
20375,0
34437,1
31639,0
137516,1
44859,0
117934,0
123223,0
18900,0
71604,0
26368,0
14927,0
40262,1
67459,1
85947,0
33048,0
93519,1
124599,0
658,1
87229,1
84650,0
65151,0
37440,0
52589,0
298,0
137707,0
101552,0
52435,0
44980,0
124493,0
117904,1
40532,0
131878,0
6423,0
76754,0
12327,0
109519,0
95317,0
34002,1
140105,0
12405,0
36044,0
37087,1
37009,0
22636,1
124144,0
31738,1
37063,1
40671,1
136354,0
39798,0
19246,0
24709,0
82486,0
83400,0
74923,0
7176,0
86663,0
112580,0
124961,0
29041,0
106803,0
17349,0
130551,0
20332,0
73568,1
93605,0
34754,0
5921,1
90353,0
1350,0
126967,0
113192,1
121844,0
101771,0
116156,0
75004,0
50604,0
68660,0
48331,0
137240,1
62659,0
50569,0
23276,1
6337,0
125875,0
26393,0
132848,0
18202,0
109361,0
106961,0
13450,0
63475,1
134377,0
90792,0
46168,0
48561,1
33640,0
107423,0
86908,0
20591,0
82159,0
124671,0
62616,0
63667,1
28979,0
75727,0
47354,0
64555,1
26092,0
78377,1
19255,0
390,0
97282,0
3328,0
117232,1
1645,0
71043,0
82906,0
57368,0
38731,0
89900,0
104935,0
56832,0
84345,0
104318,0
21692,0
21397,0
139073,0
67681,0
29746,1
102186,1
79463,0
1185,1
117693,0
87910,1
47433,0
5314,0
53907,0
23856,1
70194,0
26772,0
48215,0
128743,0
41213,0
42070,0
24920,0
5573,0
113706,0
14847,0
19782,0
76138,0
88617,0
129115,0
36086,1
88424,0
56769,0
63842,1
23459,1
132858,0
13246,1
125767,0
124201,0
97520,0
105688,1
5527,0
17785,0
47364,0
53549,0
84813,0
29866,0
36520,0
129575,0
48416,0
90186,1
50663,1
103736,0
17562,0
136160,0
120338,0
4208,0
78072,1
87065,1
126705,0
113073,1
17740,0
13990,0
36031,0
62936,0
89161,1
44447,1
69755,0
6354,0
79299,0
75234,0
113968,0
66954,0
28626,0
134443,0
10673,1
85114,0
4301,0
16156,0
96360,0
128238,0
88572,1
28165,0
114295,0
14064,0
42996,0
38164,1
135841,0
9744,1
123151,0
42435,0
21213,1
119419,0
116033,0
44517,0
117819,0
23948,1
73506,1
135418,0
91884,1
125515,1
43864,0
41428,0
87156,0
113686,0
125837,0
2588,1
22054,0
120888,0
107732,0
43276,0
65301,0
118718,0
138061,0
9499,0
22421,0
93243,0
125544,0
135750,0
70131,0
62436,1
48709,0
38424,1
78045,0
34791,0
119389,0
61018,0
138734,0
110635,1
115552,0
111240,0
127510,1
10678,1
36881,0
100247,0
78138,1
41001,0
138066,0
8798,0
129061,0
15835,0
27963,0
87800,0
101203,0
79756,0
7838,0
36339,1
81566,0
58996,0
105777,1
10167,0
5059,0
9762,1
112423,0
83618,0
114950,0
3837,0
125907,0
55236,0
95747,0
59865,0
111087,0
358,0
85359,0
40613,0
117715,0
101094,1
102059,0
91273,0
104814,1
11457,0
36807,0
128579,0
43223,0
44549,0
115749,0
85387,0
101063,1
101973,1
34033,0
100391,1
105655,0
48857,0
121321,0
133563,0
73854,0
134038,0
22686,0
15829,0
124849,0
49329,0
108846,0
58008,0
59805,0
36743,1
137936,1
10886,0
2437,0
113327,0
39051,0
1041,0
102612,1
8251,0
69594,0
137604,0
2959,0
33356,0
73947,0
115635,0
133884,0
7472,0
22026,0
59916,0
87791,0
89378,1
86652,0
44818,0
134056,0
8870,0
16760,0
101676,0
12252,1
14391,0
10429,0
40625,0
75581,1
124310,1
13590,0
67270,0
100979,0
138055,1
59036,0
66736,0
129137,0
113848,0
24819,0
35367,0
51200,0
129604,0
45052,1
52240,0
29816,0
40739,1
9309,0
15571,0
82935,0
21853,0
21104,0
124732,0
23084,0
68463,0
28532,0
35428,0
49818,0
60027,0
58862,1
60175,0
62720,0
40542,1
65676,0
26132,0
90838,1
98906,1
63785,0
140626,0
132981,0
55803,0
97038,0
95107,0
42088,0
19147,1
25751,0
133076,0
15568,0
132773,0
7168,0
66367,1
56184,1
68545,0
38558,0
103610,0
119257,0
44906,0
127795,0
109346,0
130172,1
67066,0
35776,0
38726,0
134287,0
91953,0
29088,0
79328,0
70001,0
12155,0
75894,0
129550,0
51064,0
74958,0
21913,1
18634,1
96498,0
57640,1
44853,0
5006,0
49902,0
104552,0
135729,0
120381,0
2136,0
15332,0
90520,0
94463,0
103975,0
61740,0
124662,0
102825,0
42860,0
100509,0
50206,1
59766,0
76118,0
119968,0
63907,0
86424,0
57475,0
94204,1
26014,0
40618,0
31153,0
54976,0
74377,0
13713,1
101114,0
101205,0
49560,1
83745,0
108062,0
52206,0
32154,0
133208,0
115171,0
2121,0
95734,0
93638,1
5230,1
128565,0
65456,1
65189,0
86667,1
38288,1
12266,0
123695,1
60920,1
40063,1
91106,1
14808,0
115735,0
111543,0
88537,0
36705,0
112743,0
70076,0
54038,1
85189,0
80239,1
625,0
14769,1
87313,0
105173,1
53917,0
42766,0
60095,1
62561,0
5623,0
14877,0
119098,1
66464,0
68442,0
44286,1
32597,0
80454,0
8812,0
51297,0
37759,0
117216,0
93979,0
56109,1
128449,0
108642,0
72787,1
100081,0
85592,1
45720,0
43681,0
116038,0
113348,0
135448,0
39723,0
118339,0
14985,0
21529,0
83949,0
81270,0
90841,0
64964,1
8205,1
23519,1
95939,0
125363,0
11074,0
39386,0
32233,1
49891,0
31465,0
70231,0
53783,0
96972,0
13022,0
92516,0
54651,0
117627,0
84070,0
103246,1
58909,0
71594,0
33451,1
119263,0
15469,0
78426,0
51949,0
75952,0
48122,0
2903,1
5003,0
89173,0
15037,0
51196,0
101527,1
39072,1
130303,0
4138,0
47763,0
27273,0
101486,1
32700,0
105861,0
102109,1
76356,0
28658,0
46149,1
48778,0
67262,0
33899,0
76609,0
59180,0
40973,0
72166,1
30175,0
41380,0
21641,1
47600,0
2951,1
97097,0
108208,0
36096,0
127251,0
106421,0
138694,0
29954,0
83149,0
60489,1
103776,0
71952,0
69471,0
137493,0
139297,0
27024,0
59988,0
80105,1
128125,0
9479,0
39287,0
25303,0
29076,1
32815,0
57120,1
74182,0
59389,1
62357,0
101222,0
9851,1
92522,0
136167,0
66125,1
83498,1
17028,0
77251,0
140302,0
112481,0
63421,0
41619,0
129018,0
75344,0
73846,1
139810,0
87320,1
8061,0
45085,0
78754,0
34131,0
60311,1
6393,1
11236,0
16953,0
72320,1
126733,1
47328,0
94862,0
89851,0
25785,0
51574,1
125182,0
32981,0
122239,0
14764,0
70107,0
119131,1
95559,0
45667,0
32501,0
93992,0
72243,1
15454,0
12445,0
50405,0
7039,0
19315,1
45263,0
133515,0
99917,0
77185,0
22463,0
49269,0
34045,1
30750,0
28628,0
61821,0
65757,1
115827,0
4520,0
3195,0
128495,0
20073,1
105148,0
121914,0
74783,0
5942,0
36964,1
67837,0
61044,1
129282,0
46014,0
14908,0
55849,0
52414,0
92709,1
30680,0
3799,0
140229,0
130558,0
75420,0
33569,0
60320,0
87925,0
84238,0
49775,0
41800,1
120807,0
34510,0
119810,0
37868,1
130438,0
128425,1
74671,0
39889,0
40659,0
44504,0
63655,0
24148,0
2509,0
21758,0
92487,0
30264,0
127028,0
73536,0
16101,0
34518,0
87959,0
83020,0
99439,1
2319,0
80432,0
107726,0
62705,0
81637,0
75350,0
93041,0
109789,1
81166,0
43816,0
125564,1
44237,0
117986,1
45257,0
41437,0
69440,0
2647,0
111030,0
120129,0
83670,0
9847,0
77702,0
82700,0
56661,0
52833,0
20927,0
34545,0
100495,0
23286,0
20427,1
28852,0
9846,1
8946,0
86473,0
113817,0
17469,0
133270,0
120015,0
99887,0
55543,0
49862,0
64533,0
56121,0
22995,0
127981,1
33796,0
135,0
113219,0
112473,0
41527,0
107909,0
19833,0
84597,0
16367,0
50091,1
40227,0
73205,0
3171,0
139148,0
24189,0
87506,0
97421,1
52440,0
14240,0
131270,0
70230,0
44396,0
94313,0
66046,0
30625,1
120314,0
39195,1
68887,0
14904,0
135008,0
64983,0
84417,0
35791,0
138077,0
138011,0
93855,0
93785,0
40572,0
82748,1
26545,0
83592,1
18133,0
73650,0
58225,0
115905,0
53489,0
19442,0
17004,0
133910,0
114544,0
28143,0
19320,1
97954,0
135922,0
42003,0
123524,0
129462,0
91914,0
65303,0
74941,1
83798,0
105878,0
82585,0
66022,0
113419,1
75765,1
27946,0
9600,0
83042,0
71002,0
4423,0
55723,0
114312,0
109472,0
33338,0
47749,0
78425,0
7359,1
77414,0
97509,0
34741,0
106875,0
76866,0
24392,0
8078,1
129971,0
9405,0
56022,1
139430,0
119799,0
115455,0
124124,0
109363,0
87490,0
45579,0
89322,0
2733,0
15597,0
103057,0
73698,0
103875,0
74426,0
52334,0
82270,0
28542,0
43908,0
7115,0
43099,0
14309,0
43834,0
131384,1
101186,0
83017,0
38796,0
117337,0
60388,0
13679,0
128503,1
10272,0
100937,1
107591,0
41552,0
77641,0
15622,0
81531,1
101727,0
27043,0
28805,0
32946,0
77334,1
88018,0
56384,0
27582,1
112695,0
13102,0
43659,1
57702,0
342,0
17248,1
55147,0
139559,1
125662,0
121856,0
86361,1
48794,0
18110,0
130090,0
100377,0
17743,0
25946,0
64529,0
22304,1
91637,0
2404,0
47278,0
114232,0
114987,0
67027,0
108025,0
46916,0
44431,0
113571,0
140387,0
95830,0
72053,1
41813,0
115603,0
100246,0
87699,0
94269,0
22822,0
127063,1
37677,0
22891,0
77711,0
65993,0
137067,0
99521,0
139525,0
88352,1
126975,0
110624,0
83221,0
46599,0
138130,0
13965,0
88805,1
59250,0
9009,0
99755,0
133522,0
48696,0
46480,1
30958,1
99837,1
16896,0
14901,0
3279,0
52758,0
54593,1
116978,1
56016,0
59018,0
111384,0
28328,1
51311,0
118295,0
65852,0
54557,1
126734,0
58087,0
21442,0
129523,0
127400,1
12065,1
17765,0
70322,1
127072,0
124102,0
89220,0
40350,0
134662,0
39924,0
134301,0
132255,0
114169,1
7585,0
113588,1
6868,0
51552,0
126015,0
129407,0
62518,1
73534,0
48773,0
27064,0
102991,1
97036,0
123157,0
85480,0
104977,0
111804,0
83663,0
125347,0
57311,0
87694,0
94686,1
114923,0
127076,0
57591,0
53999,0
52685,0
21522,1
74793,1
122993,0
108542,0
93512,0
32723,0
76153,0
76923,0
46024,0
58541,0
107282,1
9077,0
113117,0
72747,0
82072,1
32578,0
58548,0
61601,1
74431,1
5394,0
132834,0
5483,0
77962,0
136350,0
96082,0
66837,0
68437,0
2337,0
42301,0
9672,1
27692,0
5046,1
127604,0
97864,0
36824,1
53987,0
105686,0
68367,0
126086,1
100438,0
57219,0
113059,1
15949,1
52468,0
96395,0
126407,0
82441,0
7703,0
86558,0
69645,0
134586,1
8748,1
49806,0
11396,0
25461,0
83879,1
26706,0
31997,1
42290,0
27942,0
123264,0
116516,0
53964,1
15860,1
20856,1
115346,1
111966,0
140099,0
116809,0
59070,0
75680,0
62943,0
125289,0
75249,1
6882,0
86677,1
88455,0
117825,0
46053,0
138200,0
668,1
78226,0
5982,1
129284,0
107283,0
100036,0
50854,0
92866,0
139340,0
104982,0
24421,0
42113,1
84453,0
81777,1
6325,0
121510,0
54360,1
26068,0
86743,0
3297,0
27012,1
63719,1
28031,0
122666,0
41912,0
57354,1
91275,0
77817,0
64303,0
67879,0
9032,0
129251,0
35210,1
79624,0
70007,1
46025,0
55764,0
56922,0
139859,0
81201,0
4290,0
70499,0
82276,0
2068,1
87357,1
80467,0
1867,0
32351,0
90378,0
90874,0
56536,0
57223,0
91688,0
45047,0
120567,0
50385,0
83988,0
83612,0
76841,0
86865,1
51355,1
106665,0
7356,1
26394,1
19163,1
78491,0
134816,1
1346,0
59082,0
76323,0
134803,0
40041,0
134006,0
112600,0
43807,1
31851,0
103862,1
115710,0
123062,0
63580,0
62981,0
70497,0
104097,0
136604,0
62588,0
13929,1
50765,1
105407,0
19180,1
37231,0
63721,0
71843,0
125380,0
87737,0
37629,0
131244,0
106691,0
56838,1
18269,0
136456,1
27308,0
126309,0
105984,1
103836,1
4955,0
9662,1
58657,0
42889,1
85579,0
26848,0
131473,1
30589,1
125912,0
35857,0
19194,0
76828,0
26597,0
41595,0
81023,0
25604,0
20589,1
71426,0
86461,0
72674,1
54502,0
67040,0
66580,0
91458,1
39978,0
53988,0
135267,0
139703,0
73316,0
2751,0
90533,0
23556,0
21130,0
102497,1
75800,0
51535,0
64990,1
29093,0
97590,0
26673,0
18912,1
135683,0
38141,0
14874,0
22058,0
128594,0
37061,0
117365,0
68715,0
127788,0
92446,0
112659,1
86171,0
73575,1
107713,0
70615,0
139467,1
6864,1
77329,0
125868,0
15919,0
48732,0
48848,0
4897,0
123737,0
90980,0
37692,0
103318,0
27819,1
19238,0
3635,0
54990,0
64422,0
6522,0
106494,0
79401,0
98398,0
921,0
31157,1
63474,1
24099,0
16652,0
87220,0
11237,0
52785,0
20900,0
116579,1
56664,0
95043,0
23180,0
42640,1
30140,0
91159,0
12245,0
57642,0
18073,1
56228,1
76672,0
76170,0
96091,0
31414,0
102810,0
131892,1
92018,0
61849,0
97683,0
108173,0
74920,1
118579,0
72178,0
43609,0
42821,0
58060,0
25677,0
101323,1
6713,0
74099,1
57972,1
129439,1
115760,0
104742,0
62356,0
76498,0
1726,0
9820,0
64974,0
33242,0
14281,0
71314,0
114130,0
46652,0
118210,0
57765,0
66786,0
8493,0
102678,0
84454,0
103545,0
123145,0
74673,0
126232,1
31548,0
132742,0
74323,1
122972,0
119565,0
65659,1
73612,0
116812,0
7018,0
52863,1
60929,0
7513,0
25774,0
107250,0
120939,0
30527,0
93681,0
30808,1
13778,1
94281,0
18235,1
131606,0
61783,1
74749,0
79618,0
107981,0
83397,1
18605,0
87195,0
91628,0
95294,0
121000,0
8729,1
69428,0
128847,0
130500,0
12770,0
87192,1
93745,0
119719,0
94196,0
56995,0
12910,0
57772,0
21905,0
66559,0
31971,1
67823,0
136190,0
49941,0
22451,0
133724,0
24303,0
91644,0
113613,0
4928,0
48620,0
22274,0
20324,1
60111,0
58748,0
136555,0
52599,0
112040,0
131511,0
91516,0
139649,0
23561,0
129213,0
96130,0
11184,0
18781,0
532,0
106547,0
37570,0
135051,0
139234,1
37618,0
64952,0
2158,0
87087,0
42127,1
68019,0
85819,0
31776,0
53887,0
52588,0
117474,0
122202,0
66519,0
31650,0
82471,0
69110,0
9768,0
53403,0
112586,1
75664,0
64041,0
80796,0
93832,0
25622,0
122639,0
63402,0
125855,0
131013,0
53139,0
128153,0
121231,0
39434,0
93600,0
126482,0
132513,0
22616,1
26803,0
49959,0
126666,0
7061,0
85308,0
45635,0
7231,0
106023,0
28819,0
88381,1
86447,0
137118,1
80291,0
12213,0
47192,0
129526,0
52294,0
17847,0
97295,0
107145,0
59635,0
30155,0
57692,0
89907,0
24893,1
130062,0
38423,1
69722,0
44140,0
101660,0
88694,0
46439,0
104044,0
65585,0
130011,0
122829,0
129157,0
18727,1
25929,0
133011,0
25823,0
85468,0
92857,0
111867,0
37556,0
760,0
91570,0
58968,0
20569,0
95084,0
126726,0
102318,0
92428,0
66075,0
38428,0
111670,0
117583,1
5810,0
100080,0
49830,0
57967,0
97219,1
110102,1
25099,0
86822,0
39486,1
53567,0
138718,0
92902,0
46167,1
123257,0
129797,0
74147,0
33256,0
113016,1
15491,0
15322,0
123175,0
68394,0
10016,0
135375,1
44472,0
49271,0
107069,1
108980,0
139811,0
9974,1
139157,0
63583,0
24485,0
130114,0
113864,0
14898,0
76725,0
62246,0
103814,0
111454,0
87718,0
117239,0
49686,0
24543,0
99228,0
85712,0
78323,0
110508,0
35357,0
112576,0
117172,0
64725,0
109497,1
100260,0
123936,0
129941,0
48237,0
43238,0
12243,0
9940,0
126059,0
49422,0
44452,1
71344,1
123735,1
14884,1
115406,0
79585,0
27713,0
66542,0
38108,0
33658,0
120316,0
61666,1
135793,0
118492,0
122627,0
3424,0
105939,0
341,1
114664,0
94207,0
69531,0
56751,0
8353,0
15936,1
57074,1
71708,1
43978,0
114728,0
75178,0
470,0
73251,0
92101,0
42606,1
131462,0
12471,0
38192,0
4322,0
32537,0
81193,0
122395,0
33876,0
73444,0
115046,0
77307,0
41086,0
2690,0
20405,1
48622,0
56895,0
98714,1
112631,1
75911,0
64970,0
134804,0
86284,0
13648,0
4669,0
78352,1
72710,0
19750,0
61438,0
87540,0
53611,0
17630,0
103092,0
50633,1
41736,0
37704,0
121093,1
79790,0
53120,0
127891,0
44467,0
53158,0
81905,1
117639,0
105361,0
70774,0
51433,0
5521,0
23056,1
5778,0
136701,0
109792,0
94955,1
122880,0
89194,0
107214,0
83479,0
78899,0
5122,1
55830,1
110875,0
134935,0
97529,0
55371,0
39402,0
58320,1
122289,0
48992,0
44218,0
109492,0
64464,0
31912,0
113353,1
107483,0
56212,1
101798,0
114461,0
135337,0
136179,0
119612,1
115692,0
68745,1
50119,0
2231,0
6405,0
7871,1
33888,0
116474,0
8514,0
100881,0
56543,0
106788,0
4588,0
53511,0
10297,0
49243,0
12162,0
45622,1
79553,0
41164,0
36928,1
69941,0
61055,0
120374,0
60609,0
118411,0
130027,0
124415,0
33194,0
65760,0
67812,1
83015,1
102324,0
94462,0
117704,0
129946,1
77227,0
74993,1
106542,1
84273,0
26178,0
69986,0
54334,1
93799,0
58160,0
62516,0
92587,0
18754,0
19774,0
93141,1
105306,0
38147,0
13000,0
104618,1
98797,0
105419,0
49370,0
18483,0
26856,0
25397,0
26831,1
58509,1
14217,0
112358,0
2234,0
80566,0
92600,0
16293,0
114315,0
53696,0
92731,1
17247,0
46467,0
81361,1
72113,0
86428,0
1358,0
18503,0
107881,0
79985,0
6294,0
82515,0
68171,0
115186,0
60470,1
55357,0
7056,0
24801,0
51217,0
56968,0
44369,1
126324,0
40760,0
25809,0
103703,0
118611,0
117539,1
92851,0
18358,0
51647,0
32043,1
66743,0
97087,0
123905,0
129659,1
3064,0
57677,0
98598,0
91364,0
62512,0
74184,0
78982,0
74042,0
104250,1
77028,0
15893,1
102113,0
84208,1
60554,0
121748,0
3855,0
117250,0
100476,0
101833,0
115140,0
112446,1
51372,0
21182,0
16704,0
30752,1
35986,0
38751,0
130093,0
134487,0
87280,0
24482,0
131955,0
71926,0
36725,0
41078,0
97008,0
64107,0
122975,0
118930,0
135019,0
11701,0
49360,1
40465,0
92544,0
63330,0
29032,0
119526,1
116725,0
108996,0
118695,0
67563,0
47707,0
82552,1
125346,0
67460,0
75299,0
110493,0
1352,0
89947,0
48082,0
117482,0
92631,0
16135,0
111555,0
31492,1
78710,0
78500,1
139945,0
70243,0
42547,0
73816,0
32049,1
5266,0
63958,1
56009,0
29984,0
105004,0
133614,0
50950,0
